# QIGOA reality-check | script=run_main_grid.py::summarise | experiment=main | data_source=brats | commit=412869cbfcd80dfa595a9f647285228740884ef2 | generated=2026-07-21T09:22:27
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
target,include_zero_bg,k,method,decode_rule,n_rows,n_patients,dice_median,dice_q1,dice_q3,dice_ci_low,dice_ci_high,hd95_median,nsd_median,n_components_median,empty_mask_rate,psnr_median,ssim_median,relative_gap_mean,relative_gap_std,hit_rate,nfe_mean,runtime_s_mean,placeholder
et_t1ce,false,2,GOA,otsu_pick,1840,368,0.061653677865030704,0.021791112606247998,0.11048382323337193,0.0581386784157729,0.0641811585136994,94.17587665288936,0.025955955908796048,8.0,0.0,24.910259235836833,0.7661864484528377,0.0006347966447286841,0.0013090571563702568,0.4157608695652174,5000.0,3.0434693720576123,0
et_t1ce,false,2,GOA,upper_union,1840,368,0.061653677865030704,0.021791112606247998,0.11048382323337193,0.0581386784157729,0.0641811585136994,94.17587665288936,0.025955955908796048,8.0,0.0,24.910259235836833,0.7661864484528377,0.0006347966447286841,0.0013090571563702568,0.4157608695652174,5000.0,3.0434693720576123,0
et_t1ce,false,2,GOA-fixed,brightest,1840,368,0.0898470744636576,0.0289603745772999,0.181651376146789,0.0836551894157284,0.0972222222222222,87.79766818086406,0.0952159777055271,61.0,0.0,24.908041442131783,0.7679456032664241,1.897141403038669e-05,0.00011025307052005396,0.9538043478260869,5000.0,3.8164961154451613,0
et_t1ce,false,2,GOA-fixed,morph,1840,368,0.0552688695472565,0.0,0.14022729816906648,0.0426999813537199,0.0632353516674114,86.21481982078447,0.0413297394429469,1.0,0.0,24.908041442131783,0.7679456032664241,1.897141403038669e-05,0.00011025307052005396,0.9538043478260869,5000.0,3.8164961154451613,0
et_t1ce,false,2,GOA-fixed,otsu_pick,1840,368,0.061713800677601446,0.021833406092777452,0.10988586658235,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0260047281323877,8.0,0.0,24.908041442131783,0.7679456032664241,1.897141403038669e-05,0.00011025307052005396,0.9538043478260869,5000.0,3.8164961154451613,0
et_t1ce,false,2,GOA-fixed,upper_union,1840,368,0.061713800677601446,0.021833406092777452,0.10988586658235,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0260047281323877,8.0,0.0,24.908041442131783,0.7679456032664241,1.897141403038669e-05,0.00011025307052005396,0.9538043478260869,5000.0,3.8164961154451613,0
et_t1ce,false,2,GWO,brightest,1840,368,0.0896962815782003,0.0289603745772999,0.1810712347880009,0.0836551894157284,0.0972222222222222,87.65842800324451,0.0951724137931034,60.5,0.0,24.90587671627136,0.7679456032664241,2.638280758841186e-05,0.00013397176930686038,0.9364130434782608,5000.0,0.580425711033142,0
et_t1ce,false,2,GWO,morph,1840,368,0.0556206546363565,0.0,0.1395750988142292,0.0438048663391971,0.06305282165001386,86.21481982078447,0.040388955027630194,1.0,0.0,24.90587671627136,0.7679456032664241,2.638280758841186e-05,0.00013397176930686038,0.9364130434782608,5000.0,0.580425711033142,0
et_t1ce,false,2,GWO,otsu_pick,1840,368,0.061713800677601446,0.021833406092777452,0.10990097100369631,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0260047281323877,8.0,0.0,24.90587671627136,0.7679456032664241,2.638280758841186e-05,0.00013397176930686038,0.9364130434782608,5000.0,0.580425711033142,0
et_t1ce,false,2,GWO,upper_union,1840,368,0.061713800677601446,0.021833406092777452,0.10990097100369631,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0260047281323877,8.0,0.0,24.90587671627136,0.7679456032664241,2.638280758841186e-05,0.00013397176930686038,0.9364130434782608,5000.0,0.580425711033142,0
et_t1ce,false,2,MPA,brightest,1840,368,0.0898470744636576,0.0289603745772999,0.18121627012769792,0.0842347934030856,0.0972222222222222,87.650441663767,0.0951724137931034,61.0,0.0,24.90587671627136,0.7675808170583497,1.5591463248816135e-05,0.00012090323101158384,0.9652173913043478,5000.0,0.4504310160782661,0
et_t1ce,false,2,MPA,morph,1840,368,0.0549170844581565,0.0,0.1395750988142292,0.0420299164907772,0.06305282165001386,86.03632817414993,0.03959782473760295,1.0,0.0,24.90587671627136,0.7675808170583497,1.5591463248816135e-05,0.00012090323101158384,0.9652173913043478,5000.0,0.4504310160782661,0
et_t1ce,false,2,MPA,otsu_pick,1840,368,0.061713800677601446,0.021833406092777452,0.1096798399199599,0.058017511527712354,0.0641811585136994,94.18358568371113,0.0260047281323877,8.0,0.0,24.90587671627136,0.7675808170583497,1.5591463248816135e-05,0.00012090323101158384,0.9652173913043478,5000.0,0.4504310160782661,0
et_t1ce,false,2,MPA,upper_union,1840,368,0.061713800677601446,0.021833406092777452,0.1096798399199599,0.058017511527712354,0.0641811585136994,94.18358568371113,0.0260047281323877,8.0,0.0,24.90587671627136,0.7675808170583497,1.5591463248816135e-05,0.00012090323101158384,0.9652173913043478,5000.0,0.4504310160782661,0
et_t1ce,false,2,PSO,brightest,1840,368,0.0925691556680528,0.0289603745772999,0.181651376146789,0.0842347934030856,0.0973132372214941,87.9369083584836,0.0952159777055271,61.0,0.0,24.90587671627136,0.7670587031754453,3.665063681406654e-05,0.00037804537321331955,0.9831521739130434,5000.0,0.43312650394241764,0
et_t1ce,false,2,PSO,morph,1840,368,0.05673457727673945,0.0,0.1395750988142292,0.0446977116908556,0.0635307346326836,86.11990804399463,0.0444214876033057,1.0,0.0,24.90587671627136,0.7670587031754453,3.665063681406654e-05,0.00037804537321331955,0.9831521739130434,5000.0,0.43312650394241764,0
et_t1ce,false,2,PSO,otsu_pick,1840,368,0.061713800677601446,0.021833406092777452,0.10990097100369631,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0262390670553935,8.0,0.0,24.90587671627136,0.7670587031754453,3.665063681406654e-05,0.00037804537321331955,0.9831521739130434,5000.0,0.43312650394241764,0
et_t1ce,false,2,PSO,upper_union,1840,368,0.061713800677601446,0.021833406092777452,0.10990097100369631,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0262390670553935,8.0,0.0,24.90587671627136,0.7670587031754453,3.665063681406654e-05,0.00037804537321331955,0.9831521739130434,5000.0,0.43312650394241764,0
et_t1ce,false,2,QIGOA,brightest,1840,368,0.0896962815782003,0.0289603745772999,0.18020134097621873,0.083944991409407,0.0973132372214941,87.65842800324451,0.0951724137931034,60.0,0.0,24.948899911087068,0.7689645389565698,8.487742232023622e-05,0.00019825875655815438,0.7673913043478261,5000.0,0.3387109531918198,0
et_t1ce,false,2,QIGOA,morph,1840,368,0.0552688695472565,0.0,0.1415543539665886,0.0446977116908556,0.0632513809162785,86.03284156948675,0.0407673860911271,1.0,0.0,24.948899911087068,0.7689645389565698,8.487742232023622e-05,0.00019825875655815438,0.7673913043478261,5000.0,0.3387109531918198,0
et_t1ce,false,2,QIGOA,otsu_pick,1840,368,0.061713800677601446,0.021833406092777452,0.10988586658235,0.058017595459705966,0.0641811585136994,94.1889002289775,0.0260047281323877,8.0,0.0,24.948899911087068,0.7689645389565698,8.487742232023622e-05,0.00019825875655815438,0.7673913043478261,5000.0,0.3387109531918198,0
et_t1ce,false,2,QIGOA,upper_union,1840,368,0.061713800677601446,0.021833406092777452,0.10988586658235,0.058017595459705966,0.0641811585136994,94.1889002289775,0.0260047281323877,8.0,0.0,24.948899911087068,0.7689645389565698,8.487742232023622e-05,0.00019825875655815438,0.7673913043478261,5000.0,0.3387109531918198,0
et_t1ce,false,2,WOA,brightest,1840,368,0.09113271862312655,0.0289603745772999,0.181651376146789,0.0836551894157284,0.0972222222222222,87.79766818086406,0.0951724137931034,61.0,0.0,24.902894510643662,0.7675808170583497,5.9694718682334366e-06,9.345252305660438e-05,0.9923913043478261,5000.0,0.48794536089830237,0
et_t1ce,false,2,WOA,morph,1840,368,0.0556206546363565,0.0,0.1395750988142292,0.0446977116908556,0.0632353516674114,86.21481982078447,0.0400593471810089,1.0,0.0,24.902894510643662,0.7675808170583497,5.9694718682334366e-06,9.345252305660438e-05,0.9923913043478261,5000.0,0.48794536089830237,0
et_t1ce,false,2,WOA,otsu_pick,1840,368,0.061713800677601446,0.021833406092777452,0.10990097100369631,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0262390670553935,8.0,0.0,24.902894510643662,0.7675808170583497,5.9694718682334366e-06,9.345252305660438e-05,0.9923913043478261,5000.0,0.48794536089830237,0
et_t1ce,false,2,WOA,upper_union,1840,368,0.061713800677601446,0.021833406092777452,0.10990097100369631,0.0580165761646184,0.0641811585136994,94.18358568371113,0.0262390670553935,8.0,0.0,24.902894510643662,0.7675808170583497,5.9694718682334366e-06,9.345252305660438e-05,0.9923913043478261,5000.0,0.48794536089830237,0
et_t1ce,false,2,random,brightest,1840,368,0.0897604214908545,0.0292190627875761,0.1792229169444598,0.0843888935491988,0.0974926816851215,87.77070659388926,0.0960901681100356,61.0,0.0,24.94881257605165,0.7671373670128603,0.00031812900963208626,0.0003751137219957859,0.3565217391304348,5000.0,0.2741985104412784,0
et_t1ce,false,2,random,morph,1840,368,0.058738782926451044,0.0,0.142579937568548,0.04574711089802665,0.06339105777448105,86.11311216716304,0.046803410359359046,1.0,0.0,24.94881257605165,0.7671373670128603,0.00031812900963208626,0.0003751137219957859,0.3565217391304348,5000.0,0.2741985104412784,0
et_t1ce,false,2,random,otsu_pick,1840,368,0.061685594739988,0.021791112606247998,0.10975150605385478,0.05828798184975615,0.06423142256240699,94.17587665288936,0.0260047281323877,8.0,0.0,24.94881257605165,0.7671373670128603,0.00031812900963208626,0.0003751137219957859,0.3565217391304348,5000.0,0.2741985104412784,0
et_t1ce,false,2,random,upper_union,1840,368,0.061685594739988,0.021791112606247998,0.10975150605385478,0.05828798184975615,0.06423142256240699,94.17587665288936,0.0260047281323877,8.0,0.0,24.94881257605165,0.7671373670128603,0.00031812900963208626,0.0003751137219957859,0.3565217391304348,5000.0,0.2741985104412784,0
et_t1ce,false,3,DP-exact,brightest,368,368,0.12357943727339654,0.036688655172180604,0.2583115452028266,0.1092184633918433,0.1473482073482073,86.26557408729187,0.1254885125253573,107.0,0.0,27.74054350516892,0.8407034830838629,0.0,0.0,1.0,,0.32999753556514555,0
et_t1ce,false,3,DP-exact,morph,368,368,0.01455600320417665,0.0,0.23435569853431348,0.0,0.043305197567476444,80.2737869380745,0.013533348372058,1.0,0.0,27.74054350516892,0.8407034830838629,0.0,0.0,1.0,,0.32999753556514555,0
et_t1ce,false,3,DP-exact,otsu_pick,368,368,0.0669666021053069,0.0226980321363604,0.12143501547167677,0.061475150939193854,0.0775308121773938,91.30096497108482,0.055108951010819154,19.5,0.0,27.74054350516892,0.8407034830838629,0.0,0.0,1.0,,0.32999753556514555,0
et_t1ce,false,3,DP-exact,upper_union,368,368,0.0669666021053069,0.0226980321363604,0.12261742440337105,0.061475150939193854,0.0775308121773938,91.2058091176676,0.055108951010819154,20.5,0.0,27.74054350516892,0.8407034830838629,0.0,0.0,1.0,,0.32999753556514555,0
et_t1ce,false,3,GA,brightest,1840,368,0.1241995892231484,0.03607822751559853,0.26246961985654643,0.1174340988799638,0.13414229956781945,86.1415952457765,0.1241685144124168,109.0,0.0,27.685065794801844,0.8384980117119794,0.0007916911822562381,0.000931431784472412,0.16956521739130434,5000.0,0.5400777193689835,0
et_t1ce,false,3,GA,morph,1840,368,0.0139616055846422,0.0,0.21876893056849953,0.0046943565669966,0.027268136677327,80.37022276519478,0.01314555149600075,1.0,0.0,27.685065794801844,0.8384980117119794,0.0007916911822562381,0.000931431784472412,0.16956521739130434,5000.0,0.5400777193689835,0
et_t1ce,false,3,GA,otsu_pick,1840,368,0.06752904981958979,0.023420146525401874,0.12223639514508647,0.0645902303898385,0.0745519713261648,91.315925891139,0.057082550235319496,21.0,0.0,27.685065794801844,0.8384980117119794,0.0007916911822562381,0.000931431784472412,0.16956521739130434,5000.0,0.5400777193689835,0
et_t1ce,false,3,GA,upper_union,1840,368,0.06752904981958979,0.023420146525401874,0.1235377719470864,0.0645902303898385,0.0745519713261648,91.22814614382247,0.0573294629898403,21.0,0.0,27.685065794801844,0.8384980117119794,0.0007916911822562381,0.000931431784472412,0.16956521739130434,5000.0,0.5400777193689835,0
et_t1ce,false,3,GOA,brightest,1840,368,0.127815197568584,0.03525958555929878,0.2730860299921073,0.11860753563006102,0.1357850070721357,86.06825300083652,0.12385839041381261,108.0,0.0,27.682935674368785,0.8374142663633052,0.00251943396083304,0.0030346944332205706,0.06086956521739131,5000.0,3.066304577521756,0
et_t1ce,false,3,GOA,morph,1840,368,0.01666368505563675,0.0,0.23554935418589695,0.0058478768051926505,0.038186863208814495,80.03357868272272,0.0233373499717473,1.0,0.0,27.682935674368785,0.8374142663633052,0.00251943396083304,0.0030346944332205706,0.06086956521739131,5000.0,3.066304577521756,0
et_t1ce,false,3,GOA,otsu_pick,1840,368,0.06841122096943461,0.024350815171355376,0.12361326428299865,0.064315710751884,0.0743028096198714,91.36136644299454,0.05905820195753475,21.0,0.0,27.682935674368785,0.8374142663633052,0.00251943396083304,0.0030346944332205706,0.06086956521739131,5000.0,3.066304577521756,0
et_t1ce,false,3,GOA,upper_union,1840,368,0.0687276299144301,0.024350815171355376,0.12479898332412012,0.0644212029029646,0.0744055954642827,91.26622955878094,0.05994743118487515,22.0,0.0,27.682935674368785,0.8374142663633052,0.00251943396083304,0.0030346944332205706,0.06086956521739131,5000.0,3.066304577521756,0
et_t1ce,false,3,GOA-fixed,brightest,1840,368,0.1241995892231484,0.036672778796466,0.2623574144486692,0.1184892979764774,0.13576329200428594,86.20150114017164,0.1268085106382978,109.0,0.0,27.743225783438632,0.8393842844166363,0.00012821358071704134,0.00035917036821047347,0.7440217391304348,5000.0,3.837267337124466,0
et_t1ce,false,3,GOA-fixed,morph,1840,368,0.0151504008237111,0.0,0.23404563911189646,0.0047980040303233,0.0304915233565068,80.06153434159528,0.0142217407006139,1.0,0.0,27.743225783438632,0.8393842844166363,0.00012821358071704134,0.00035917036821047347,0.7440217391304348,5000.0,3.837267337124466,0
et_t1ce,false,3,GOA-fixed,otsu_pick,1840,368,0.06723531412220066,0.0226980321363604,0.1215546474219633,0.06450852906178725,0.0747632770687525,91.24321516315257,0.0563093622795115,20.0,0.0,27.743225783438632,0.8393842844166363,0.00012821358071704134,0.00035917036821047347,0.7440217391304348,5000.0,3.837267337124466,0
et_t1ce,false,3,GOA-fixed,upper_union,1840,368,0.06723531412220066,0.0226980321363604,0.1233713654766286,0.06450852906178725,0.0747632770687525,91.21403400793103,0.0563093622795115,21.0,0.0,27.743225783438632,0.8393842844166363,0.00012821358071704134,0.00035917036821047347,0.7440217391304348,5000.0,3.837267337124466,0
et_t1ce,false,3,GWO,brightest,1840,368,0.1237084613236526,0.036672778796466,0.2600690448791715,0.1184892979764774,0.13521362055394825,86.2693403893553,0.1268085106382978,109.5,0.0,27.72878956911135,0.8397983055085823,0.0002456852189951812,0.0005396342216185655,0.7027173913043478,5000.0,0.6005287501478042,0
et_t1ce,false,3,GWO,morph,1840,368,0.0151504008237111,0.0,0.23198551378592436,0.00495692060026725,0.0294170144950257,80.2737869380745,0.0143589743589743,1.0,0.0,27.72878956911135,0.8397983055085823,0.0002456852189951812,0.0005396342216185655,0.7027173913043478,5000.0,0.6005287501478042,0
et_t1ce,false,3,GWO,otsu_pick,1840,368,0.06697152578808074,0.023376180359649626,0.12198187901026233,0.0645902303898385,0.0747632770687525,91.2304767051615,0.0563093622795115,20.0,0.0,27.72878956911135,0.8397983055085823,0.0002456852189951812,0.0005396342216185655,0.7027173913043478,5000.0,0.6005287501478042,0
et_t1ce,false,3,GWO,upper_union,1840,368,0.06697152578808074,0.023376180359649626,0.1233713654766286,0.0645902303898385,0.0747632770687525,91.19758422740416,0.0563093622795115,21.0,0.0,27.72878956911135,0.8397983055085823,0.0002456852189951812,0.0005396342216185655,0.7027173913043478,5000.0,0.6005287501478042,0
et_t1ce,false,3,MPA,brightest,1840,368,0.1237084613236526,0.0366939472974188,0.2600690448791715,0.1184892979764774,0.1357415769364362,86.20904824900923,0.1268085106382978,107.0,0.0,27.73264028052536,0.8397882016628354,9.38068679635318e-05,0.00044094298545579124,0.875,5000.0,0.4701877347608635,0
et_t1ce,false,3,MPA,morph,1840,368,0.01524699333857525,0.0,0.2361080116045525,0.0056013443226374,0.03352930323474995,80.00562302385018,0.02325917887502255,1.0,0.0,27.73264028052536,0.8397882016628354,9.38068679635318e-05,0.00044094298545579124,0.875,5000.0,0.4701877347608635,0
et_t1ce,false,3,MPA,otsu_pick,1840,368,0.0672591539281905,0.023378267697602224,0.1215546474219633,0.06480327623953294,0.0747632770687525,91.21951545584967,0.0563093622795115,21.0,0.0,27.73264028052536,0.8397882016628354,9.38068679635318e-05,0.00044094298545579124,0.875,5000.0,0.4701877347608635,0
et_t1ce,false,3,MPA,upper_union,1840,368,0.0672591539281905,0.023378267697602224,0.1233713654766286,0.06480327623953294,0.0747632770687525,91.21403400793103,0.0563093622795115,21.0,0.0,27.73264028052536,0.8397882016628354,9.38068679635318e-05,0.00044094298545579124,0.875,5000.0,0.4701877347608635,0
et_t1ce,false,3,PSO,brightest,1840,368,0.1241995892231484,0.036688655172180604,0.2600690448791715,0.1186712485681557,0.1357850070721357,86.20904824900923,0.1281041792852816,112.0,0.0,27.720352640633728,0.839850343267348,6.084668171044874e-05,0.0003788311592831115,0.9516304347826087,5000.0,0.4554287589744112,0
et_t1ce,false,3,PSO,morph,1840,368,0.0151504008237111,0.0,0.23631860887668704,0.0047980040303233,0.0304915233565068,80.10101060941803,0.0143589743589743,1.0,0.0,27.720352640633728,0.839850343267348,6.084668171044874e-05,0.0003788311592831115,0.9516304347826087,5000.0,0.4554287589744112,0
et_t1ce,false,3,PSO,otsu_pick,1840,368,0.0669666021053069,0.023378267697602224,0.1213951381549146,0.0645902303898385,0.0747632770687525,91.21403400793103,0.0557219892150988,21.0,0.0,27.720352640633728,0.839850343267348,6.084668171044874e-05,0.0003788311592831115,0.9516304347826087,5000.0,0.4554287589744112,0
et_t1ce,false,3,PSO,upper_union,1840,368,0.0669666021053069,0.023378267697602224,0.1230895838231836,0.0645902303898385,0.0747632770687525,91.19758422740416,0.0557219892150988,21.5,0.0,27.720352640633728,0.839850343267348,6.084668171044874e-05,0.0003788311592831115,0.9516304347826087,5000.0,0.4554287589744112,0
et_t1ce,false,3,QIGOA,brightest,1840,368,0.1241281714343475,0.03686362961060963,0.25841671402417044,0.1184892979764774,0.1357850070721357,86.20904824900923,0.12449328449328445,109.0,0.0,27.71054248541425,0.8395203313797539,0.0006471638193308859,0.0009185824120606355,0.3201086956521739,5000.0,0.3564133645033275,0
et_t1ce,false,3,QIGOA,morph,1840,368,0.0115036976170912,0.0,0.2153325817361894,0.0037006578947368,0.0196671709531013,80.2018870132228,0.0111111111111111,1.0,0.0,27.71054248541425,0.8395203313797539,0.0006471638193308859,0.0009185824120606355,0.3201086956521739,5000.0,0.3564133645033275,0
et_t1ce,false,3,QIGOA,otsu_pick,1840,368,0.0679256121203417,0.022700397652061725,0.1215546474219633,0.0642889595638346,0.0741268709907341,91.31195433412148,0.05680898593282835,20.0,0.0,27.71054248541425,0.8395203313797539,0.0006471638193308859,0.0009185824120606355,0.3201086956521739,5000.0,0.3564133645033275,0
et_t1ce,false,3,QIGOA,upper_union,1840,368,0.06803040616718944,0.022700397652061725,0.1229512244806687,0.0642889595638346,0.0742814554431547,91.15094787486764,0.0568962564946711,21.0,0.0,27.71054248541425,0.8395203313797539,0.0006471638193308859,0.0009185824120606355,0.3201086956521739,5000.0,0.3564133645033275,0
et_t1ce,false,3,WOA,brightest,1840,368,0.1241281714343475,0.036688655172180604,0.2600690448791715,0.1185276073619631,0.1357850070721357,86.26180778522844,0.1268085106382978,107.0,0.0,27.73264028052536,0.840383987415522,4.160913795518998e-05,0.00026148658950605694,0.9423913043478261,5000.0,0.5069601731803844,0
et_t1ce,false,3,WOA,morph,1840,368,0.0151504008237111,0.0,0.23554935418589695,0.0051369277626153505,0.0304915233565068,80.14048687724078,0.0143589743589743,1.0,0.0,27.73264028052536,0.840383987415522,4.160913795518998e-05,0.00026148658950605694,0.9423913043478261,5000.0,0.5069601731803844,0
et_t1ce,false,3,WOA,otsu_pick,1840,368,0.0666740502824233,0.022700119474313,0.12178099504899753,0.064315710751884,0.07319475479804075,91.30370569504413,0.0557219892150988,20.0,0.0,27.73264028052536,0.840383987415522,4.160913795518998e-05,0.00026148658950605694,0.9423913043478261,5000.0,0.5069601731803844,0
et_t1ce,false,3,WOA,upper_union,1840,368,0.0666740502824233,0.022700119474313,0.1233713654766286,0.064315710751884,0.07319475479804075,91.21403400793103,0.0557219892150988,21.0,0.0,27.73264028052536,0.840383987415522,4.160913795518998e-05,0.00026148658950605694,0.9423913043478261,5000.0,0.5069601731803844,0
et_t1ce,false,3,random,brightest,1840,368,0.12813113458028436,0.03637030578235138,0.2746246796045404,0.1195062110824626,0.1371201157742402,86.21687331844556,0.1247528112560306,109.5,0.0,27.678526957547206,0.8388156107080165,0.0017055842556817635,0.0012939535648495517,0.00923913043478261,5000.0,0.2937631089874191,0
et_t1ce,false,3,random,morph,1840,368,0.01351404648870925,0.0,0.21742326418687233,0.0045603251710121,0.02699107231194945,79.73083995929477,0.01436800977315325,1.0,0.0,27.678526957547206,0.8388156107080165,0.0017055842556817635,0.0012939535648495517,0.00923913043478261,5000.0,0.2937631089874191,0
et_t1ce,false,3,random,otsu_pick,1840,368,0.06843377152060709,0.0237275061723538,0.12248834027135366,0.0645040315019688,0.074382441463026,91.26897011722826,0.0577005896773338,21.0,0.0,27.678526957547206,0.8388156107080165,0.0017055842556817635,0.0012939535648495517,0.00923913043478261,5000.0,0.2937631089874191,0
et_t1ce,false,3,random,upper_union,1840,368,0.0685689452555079,0.0237275061723538,0.12352127792585318,0.06461403883136164,0.07446115894764052,91.19128016669208,0.0581047802514249,21.0,0.0,27.678526957547206,0.8388156107080165,0.0017055842556817635,0.0012939535648495517,0.00923913043478261,5000.0,0.2937631089874191,0
et_t1ce,false,4,DP-exact,brightest,368,368,0.1645867353894822,0.042852604486002,0.34252348198008264,0.138021603020451,0.18939355194320587,84.79062022786466,0.14970336194447625,124.5,0.0,29.704767634563936,0.9185735860513295,0.0,0.0,1.0,,0.522393726513587,0
et_t1ce,false,4,DP-exact,chanvese,368,368,0.05893608390479915,0.020348387202022727,0.10318985780266755,0.05280543938407365,0.06863406307374292,95.98432269932974,0.0,1.0,0.0,29.704767634563936,0.9185735860513295,0.0,0.0,1.0,,0.522393726513587,0
et_t1ce,false,4,DP-exact,kmeans,368,368,0.21663014827843674,0.0544741923217661,0.5933129579074089,0.1866496550437049,0.2661260597124953,82.76347281026328,0.20698635676800858,100.0,0.0,29.704767634563936,0.9185735860513295,0.0,0.0,1.0,,0.522393726513587,0
et_t1ce,false,4,DP-exact,morph,368,368,0.0,0.0,0.46538726514069834,0.0,0.0195817490494296,71.18547044638355,0.0,1.0,0.0,29.704767634563936,0.9185735860513295,0.0,0.0,1.0,,0.522393726513587,0
et_t1ce,false,4,DP-exact,otsu_pick,368,368,0.06240160826761955,0.022022517070365823,0.11322290333581747,0.0567072709335156,0.07321484004123141,93.03413255436323,0.0380041844706473,12.0,0.0,29.704767634563936,0.9185735860513295,0.0,0.0,1.0,,0.522393726513587,0
et_t1ce,false,4,DP-exact,upper_union,368,368,0.06240160826761955,0.022022517070365823,0.11322290333581747,0.0567072709335156,0.07321484004123141,93.03413255436323,0.0380041844706473,12.0,0.0,29.704767634563936,0.9185735860513295,0.0,0.0,1.0,,0.522393726513587,0
et_t1ce,false,4,DP-exact,watershed,368,368,0.06288650068009945,0.0221643384602683,0.11173640226786037,0.0555028462998102,0.0722600795002839,94.0630082082675,0.02280857699805065,3.0,0.0,29.704767634563936,0.9185735860513295,0.0,0.0,1.0,,0.522393726513587,0
et_t1ce,false,4,GA,brightest,1840,368,0.15598568043225786,0.04148653793706805,0.33545815066725887,0.145990608073848,0.16582353239509912,84.5969857149336,0.1478587796735668,120.0,0.0,29.559932434396778,0.9191685600964954,0.0017834930435603822,0.0016765333781825907,0.03152173913043478,5000.0,0.6603525393592681,0
